"ID";"ANYO_PROCESO";"COD_CARRERA";"COD_UNIVERSIDAD";"AUTOEFICACIA";"MOT_APRENDIZAJE";"MOT_DESEMPENO";"AUTORREGULACION"
"L3396692157";2025;49318;49;"2";"1";"2";"1"
"L4996692155";2025;11038;11;"1";"3";"3";"2"
"L5096692157";2025;43010;43;"3";"3";"3";"3"
"L9296692151";2025;13106;13;"1";"2";"3";"2"
"L6696692158";2025;20096;20;"3";"1";"3";"2"
"L7096692160";2025;11084;11;"1";"1";"2";"1"
"L2296702152";2025;12007;12;"1";"1";"2";"1"
"L8296692159";2025;15271;15;"3";"3";"3";"3"
"L2696702154";2025;50128;50;"1";"2";"2";"1"
"L4596702152";2025;21030;21;"1";"3";"2";"1"
"L1796702158";2025;50129;50;"3";"3";"2";"2"
"L3096702156";2025;38009;38;"3";"1";"1";"2"
"L1996702159";2025;41015;41;"2";"1";"2";"2"
"L7396702152";2025;55005;55;"3";"3";"2";"3"
"L4996702157";2025;35080;35;"1";"2";"2";"3"
"L6296702155";2025;56508;56;"3";"2";"3";"2"
"L6496702156";2025;55109;55;"3";"3";"3";"3"
"L5296702160";2025;46504;46;"1";"2";"2";"2"
"L6796702159";2025;40070;40;"2";"3";"3";"2"
"L6996702160";2025;17005;17;"2";"2";"1";"3"
"L0896712154";2025;34018;34;"2";"1";"1";"1"
"L9996702158";2025;23056;23;"3";"3";"3";"3"
"L2596712154";2025;32002;32;"2";"1";"2";"1"
"L1796712159";2025;13067;13;"";"";"";"2"
"L5996712153";2025;47302;47;"3";"3";"3";"2"
"L7296712151";2025;26305;26;"2";"2";"1";"2"
"L7596712154";2025;41046;41;"2";"2";"2";"3"
"L0396722151";2025;50921;50;"1";"2";"2";"2"
"L6596712159";2025;12019;12;"1";"2";"1";"1"
"L9096712156";2025;11045;11;"1";"2";"2";"2"
"L6096712162";2025;51252;51;"2";"1";"2";"1"
"L0896722155";2025;39124;39;"2";"2";"2";"2"
"L8196712160";2025;29020;29;"2";"1";"1";"2"
"L1596722159";2025;36066;36;"1";"2";"1";"1"
"L5696722154";2025;44018;44;"2";"2";"2";"2"
"L6996722152";2025;55037;55;"1";"2";"2";"1"
"L5896722158";2025;34101;34;"";"1";"3";"2"
"L0096732152";2025;41095;41;"3";"3";"3";"3"
"L9096722157";2025;56618;56;"2";"2";"1";"2"
"L2096732155";2025;49009;49;"1";"1";"2";"1"
"L3796732154";2025;37041;37;"2";"2";"2";"2"
"L1396732159";2025;47461;47;"3";"3";"3";"2"
"L7996732151";2025;44028;44;"2";"3";"1";"1"
"L4496732159";2025;45005;45;"1";"3";"3";"2"
"L7596732159";2025;41012;41;"2";"2";"2";"3"
"L2896742153";2025;55020;55;"1";"2";"2";"1"
"L1796742156";2025;41015;41;"3";"1";"1";"2"
"L8496732162";2025;37069;37;"1";"3";"3";"3"
"L2196742157";2025;47462;47;"2";"3";"1";"2"
"L5096742153";2025;11086;11;"3";"2";"3";"3"
"L3696742156";2025;41066;41;"2";"2";"2";"2"
"L5096742156";2025;12060;12;"1";"1";"2";"2"
"L9596742153";2025;14005;14;"2";"2";"1";"2"
"L1496752154";2025;19045;19;"2";"1";"2";"1"
"L0196752159";2025;17089;17;"3";"3";"2";"3"
"L4696752152";2025;41159;41;"2";"1";"2";"1"
"L5896752151";2025;13086;13;"3";"1";"3";"2"
"L0596752160";2025;12028;12;"2";"2";"1";"3"
"L3496752156";2025;55024;55;"2";"1";"2";"2"
"L4996752155";2025;26084;26;"2";"2";"2";"1"
"L6296752153";2025;12022;12;"2";"2";"1";"2"
"L7996752153";2025;19030;19;"1";"2";"3";"2"
"L6596752156";2025;29012;29;"2";"2";"2";"2"
"L9296752154";2025;58166;58;"1";"1";"2";"2"
"L9596752154";2025;41021;41;"3";"2";"2";"1"
"L2696762154";2025;51152;51;"2";"2";"2";"1"
"L0396762160";2025;30021;30;"2";"3";"2";"2"
"L6096762153";2025;19095;19;"1";"1";"1";"1"
"L8996762152";2025;50210;50;"1";"1";"1";"1"
"L6296762157";2025;37040;37;"1";"2";"2";"2"
"L7596762155";2025;22020;22;"1";"2";"3";"2"
"L0496772151";2025;34021;34;"2";"3";"3";"3"
"L5196762160";2025;47462;47;"1";"2";"2";"2"
"L9396762157";2025;41212;41;"2";"2";"2";"3"
"L3596772151";2025;32055;32;"1";"1";"2";"1"
"L3496772152";2025;11042;11;"3";"2";"3";"2"
"L2396772155";2025;50201;50;"2";"3";"2";"1"
"L4996772151";2025;18062;18;"2";"3";"2";"1"
"L5996772155";2025;41098;41;"3";"3";"2";"3"
"L8496772152";2025;35062;35;"2";"3";"2";"3"
"L6096772157";2025;46401;46;"3";"2";"1";"2"
"L7496772157";2025;12049;12;"";"";"";"3"
"L7796772157";2025;55063;55;"3";"2";"2";"2"
"L7996772158";2025;17015;17;"2";"3";"3";"3"
"L9296772156";2025;41118;41;"2";"2";"2";"3"
"L5996772162";2025;13077;13;"2";"2";"1";"1"
"L2196782155";2025;12039;12;"2";"3";"1";"2"
"L4796782151";2025;13030;13;"1";"2";"2";"2"
"L2796782157";2025;41015;41;"2";"3";"3";"3"
"L3996782156";2025;41019;41;"2";"2";"2";"2"
"L4196782157";2025;11069;11;"1";"1";"2";"2"
"L5896782157";2025;45001;45;"3";"2";"3";"2"
"L5796782158";2025;50130;50;"2";"2";"1";"2"
"L6196782160";2025;35066;35;"3";"2";"2";"3"
"L1396792152";2025;37014;37;"3";"3";"3";"3"
"L0396792154";2025;26303;26;"2";"2";"2";"2"
"L2896792151";2025;11027;11;"2";"3";"2";"2"
"L1796792154";2025;47301;47;"1";"2";"2";"2"
"L1996792155";2025;26005;26;"1";"1";"2";"2"
"L4996792152";2025;49204;49;"2";"3";"1";"2"
"L3996792157";2025;51150;51;"2";"2";"3";"2"
"L7896792151";2025;41075;41;"2";"1";"1";"2"
"L2896792160";2025;50929;50;"2";"2";"3";"3"
"L5596792158";2025;39113;39;"1";"3";"1";"1"
"L6896792156";2025;41212;41;"3";"2";"2";"2"
"L8396792155";2025;41209;41;"1";"1";"2";"1"
"L9696792153";2025;43040;43;"3";"1";"3";"2"
"L1296802151";2025;34079;34;"2";"2";"2";"1"
"L8796792157";2025;26302;26;"1";"2";"1";"2"
"L8696792158";2025;41046;41;"2";"1";"1";"1"
"L0296802156";2025;47151;47;"2";"3";"2";"3"
"L9096792160";2025;41058;41;"2";"2";"";"2"
"L5096802153";2025;21053;21;"2";"2";"2";"2"
"L6396802151";2025;55044;55;"2";"1";"1";"2"
"L2396802158";2025;37098;37;"2";"2";"2";"2"
"L5196802155";2025;35079;35;"3";"2";"2";"2"
"L5096802156";2025;13056;13;"1";"2";"2";"2"
"L9496802151";2025;53304;53;"2";"2";"1";"2"
"L8396802154";2025;19094;19;"3";"2";"2";"2"
"L8296802155";2025;34051;34;"1";"2";"3";"2"
"L2596812151";2025;41215;41;"2";"3";"2";"2"
"L8696802160";2025;16107;16;"2";"2";"2";"2"
"L1896812158";2025;17000;17;"2";"3";"1";"2"
"L0896812160";2025;21041;21;"2";"2";"1";"2"
"L6096812152";2025;32051;32;"2";"1";"1";"1"
"L4696812155";2025;41212;41;"1";"2";"2";"2"
"L4996812155";2025;44018;44;"1";"1";"2";"2"
"L7596812151";2025;56310;56;"1";"2";"2";"1"
"L7496812152";2025;35004;35;"2";"2";"2";"2"
"L3796812159";2025;24052;24;"1";"1";"2";"2"
"L3696812160";2025;11080;11;"3";"1";"1";"1"
"L7996812153";2025;50919;50;"2";"2";"2";"2"
"L3296812162";2025;50129;50;"3";"2";"2";"2"
"L6896812159";2025;13077;13;"2";"2";"2";"1"
"L8196812157";2025;19049;19;"2";"2";"3";"2"
"L2096822151";2025;49017;49;"2";"2";"1";"1"
"L4496822155";2025;38176;38;"1";"1";"2";"1"
"L7596822152";2025;13029;13;"1";"2";"3";"2"
"L3596822159";2025;44008;44;"3";"3";"2";"3"
"L6296822157";2025;34026;34;"3";"3";"3";"3"
"L8896822153";2025;14083;14;"2";"3";"2";"2"
"L7896822155";2025;14037;14;"1";"1";"2";"1"
"L0696832152";2025;15330;15;"3";"3";"1";"3"
"L2096832152";2025;16099;16;"2";"1";"1";"2"
"L8096822159";2025;47201;47;"3";"2";"1";"1"
"L0696832155";2025;50219;50;"1";"2";"1";"2"
"L4696832157";2025;32002;32;"2";"2";"1";"2"
"L2896832162";2025;47301;47;"3";"3";"3";"3"
"L7396832155";2025;41125;41;"1";"1";"2";"1"
"L9996832151";2025;39113;39;"1";"2";"1";"2"
"L6496832159";2025;19036;19;"2";"3";"1";"3"
"L7696832158";2025;44016;44;"";"";"";"2"
"L9296832156";2025;30024;30;"1";"2";"3";"1"
"L0896842157";2025;56110;56;"3";"3";"3";"3"
"L0796842158";2025;56124;56;"2";"2";"2";"3"
"L2896842159";2025;16039;16;"2";"2";"2";"2"
"L4296842159";2025;30013;30;"3";"2";"2";"3"
"L4096842162";2025;32150;32;"2";"1";"2";"1"
"L7296842157";2025;16086;16;"1";"1";"1";"1"
"L7596842157";2025;56118;56;"1";"2";"2";"1"
"L9096842159";2025;11521;11;"1";"2";"2";"2"
"L1196852160";2025;49314;49;"1";"1";"2";"1"
"L6596852153";2025;32163;32;"3";"2";"2";"2"
"L5696852157";2025;49311;49;"2";"2";"2";"3"
"L4296852160";2025;17837;17;"2";"2";"2";"2"
"L9496852152";2025;41048;41;"2";"";"";"1"
"L8496852154";2025;50106;50;"3";"3";"3";"3"
"L0996862151";2025;49109;49;"3";"2";"2";"2"
"L5996852160";2025;41058;41;"2";"3";"2";"2"
"L8496852157";2025;43012;43;"2";"1";"1";"1"
"L5596852162";2025;29072;29;"2";"1";"3";"2"
"L8696852158";2025;30033;30;"3";"3";"3";"3"
"L1596862154";2025;34018;34;"2";"2";"2";"2"
"L8896852159";2025;12038;12;"2";"1";"2";"1"
"L4096862151";2025;19015;19;"2";"1";"2";"1"
"L2096862157";2025;27063;27;"2";"2";"2";"2"
"L3996862158";2025;19060;19;"3";"2";"3";"2"
"L9096862151";2025;55015;55;"1";"2";"1";"2"
"L3696862162";2025;11027;11;"3";"3";"2";"3"
"L6896862157";2025;56619;56;"2";"2";"2";"2"
"L5796862160";2025;58148;58;"2";"2";"1";"2"
"L9596862155";2025;41127;41;"1";"2";"2";"1"
"L0896872153";2025;41106;41;"2";"2";"";"2"
"L6496862162";2025;24065;24;"1";"1";"1";"1"
"L8896862160";2025;40030;40;"3";"2";"3";"2"
"L2196872160";2025;41164;41;"2";"3";"1";"3"
"L3496872158";2025;46105;46;"2";"2";"1";"2"
"L7396872152";2025;53305;53;"2";"1";"2";"2"
"L7696872152";2025;49330;49;"1";"1";"1";"1"
"L5196872158";2025;41130;41;"1";"2";"3";"3"
"L7996872155";2025;50201;50;"2";"1";"1";"1"
"L9196872154";2025;15100;15;"1";"2";"2";"2"
"L6696872160";2025;56118;56;"2";"2";"3";"3"
"L6996872160";2025;30039;30;"3";"1";"1";"2"
"L9596872156";2025;42003;42;"3";"3";"3";"3"
"L8496872159";2025;50927;50;"3";"2";"2";"2"
"L0396882159";2025;43010;43;"1";"2";"2";"3"
"L4296882153";2025;38080;38;"1";"1";"1";"1"
"L0296882160";2025;50128;50;"2";"3";"3";"3"
"L4196882154";2025;34006;34;"3";"2";"3";"1"
"L1596882162";2025;43024;43;"3";"2";"2";"3"
"L3396882160";2025;39119;39;"1";"2";"2";"2"
"L0096892151";2025;56310;56;"2";"1";"1";"1"
"L0396892151";2025;38173;38;"2";"2";"3";"2"
"L5096882160";2025;12039;12;"1";"2";"3";"1"
"L8996882154";2025;15384;15;"1";"2";"3";"2"
"L6496882160";2025;47131;47;"2";"1";"2";"2"
"L9596882157";2025;50133;50;"1";"2";"2";"1"
"L2196892153";2025;36077;36;"2";"1";"1";"1"
"L2296892155";2025;13067;13;"2";"2";"2";"2"
"L9396882162";2025;11001;11;"1";"2";"2";"2"
"L1096892162";2025;49107;49;"1";"1";"2";"1"
"L5896892155";2025;17086;17;"3";"1";"3";"3"
"L8396892152";2025;12026;12;"2";"2";"2";"2"
"L7396892154";2025;41066;41;"2";"1";"2";"2"
"L1596902151";2025;41199;41;"2";"2";"2";"2"
"L0196902154";2025;49001;49;"2";"3";"1";"2"
"L0496902154";2025;20076;20;"3";"3";"2";"2"
"L9096892157";2025;35006;35;"2";"2";"1";"2"
"L9396892160";2025;53109;53;"1";"2";"2";"2"
"L2496902157";2025;44015;44;"2";"2";"1";"2"
"L1396902160";2025;50805;50;"3";"3";"1";"2"
"L3996902156";2025;33060;33;"1";"2";"2";"2"
"L5696902156";2025;15312;15;"1";"2";"2";"3"
"L8296902152";2025;53305;53;"2";"3";"2";"3"
"L7196902155";2025;24089;24;"1";"3";"2";"2"
"L8896902155";2025;30033;30;"2";"2";"2";"2"
"L1496912151";2025;51250;51;"2";"2";"2";"2"
"L1696912152";2025;50124;50;"1";"1";"1";"1"
"L2896912151";2025;25064;25;"1";"2";"2";"3"
"L1996912155";2025;41032;41;"2";"2";"1";"3"
"L4596912151";2025;41034;41;"2";"3";"2";"3"
"L3196912154";2025;12025;12;"2";"2";"2";"3"
"L3696912154";2025;50502;50;"1";"2";"1";"1"
"L4996912152";2025;32014;32;"1";"1";"3";"2"
"L4896912153";2025;50102;50;"2";"2";"1";"2"
"L3796912156";2025;11080;11;"3";"3";"3";"3"
"L4196912158";2025;55048;55;"1";"2";"2";"1"
"L5596912158";2025;42002;42;"1";"2";"1";"1"
"L6896912156";2025;41111;41;"1";"2";"1";"2"
"L8196912154";2025;18096;18;"2";"2";"1";"2"
"L9996912153";2025;13064;13;"2";"1";"1";"2"
"L5596912162";2025;56316;56;"1";"2";"2";"2"
"L8796912157";2025;11078;11;"2";"2";"2";"2"
"L0096922155";2025;41167;41;"2";"3";"2";"2"
"L0796922159";2025;22076;22;"1";"3";"2";"2"
"L6296922151";2025;35005;35;"2";"3";"1";"2"
"L0996922160";2025;25042;25;"3";"2";"2";"2"
"L6196922152";2025;42001;42;"2";"2";"2";"3"
"L7796922153";2025;49218;49;"1";"3";"3";"3"
"L5396922158";2025;25037;25;"1";"1";"2";"2"
"L8196922155";2025;19031;19;"1";"2";"2";"3"
"L7096922158";2025;50833;50;"2";"2";"2";"2"
"L1196932153";2025;13002;13;"2";"3";"1";"2"
"L8896922160";2025;56718;56;"1";"1";"2";"1"
"L4096932152";2025;39119;39;"2";"2";"1";"1"
"L0096932159";2025;39423;39;"2";"2";"1";"1"
"L0596932159";2025;56215;56;"1";"2";"1";"1"
"L5796932151";2025;49009;49;"2";"1";"2";"1"
"L4596932155";2025;49008;49;"3";"3";"3";"3"
"L3596932157";2025;55029;55;"1";"3";"2";"1"
"L1496932162";2025;56318;56;"2";"2";"2";"2"
"L7696932152";2025;55031;55;"1";"2";"2";"2"
"L7796932154";2025;41111;41;"1";"1";"2";"1"
"L5096932159";2025;50519;50;"3";"2";"3";"2"
"L9196932154";2025;55099;55;"1";"2";"2";"3"
"L6996932160";2025;42002;42;"";"";"";"2"
"L0996942156";2025;49109;49;"2";"3";"";"2"
"L3896942152";2025;18066;18;"2";"1";"1";"2"
"L0296942160";2025;18084;18;"2";"2";"3";"3"
"L1596942158";2025;38004;38;"1";"2";"1";"2"
"L5696942153";2025;47462;47;"1";"2";"2";"2"
"L7296942151";2025;41095;41;"1";"2";"1";"1"
"L4696942158";2025;19042;19;"3";"3";"3";"3"
"L5996942156";2025;36050;36;"2";"3";"3";"3"
"L7596942154";2025;29051;29;"3";"2";"3";"3"
"L6396942158";2025;13092;13;"2";"2";"2";"2"
"L1796952151";2025;30013;30;"3";"1";"1";"1"
"L0696952154";2025;25036;25;"1";"3";"1";"3"
"L3496952151";2025;50119;50;"3";"1";"1";"2"
"L3696952152";2025;41032;41;"3";"2";"2";"3"
"L4896952151";2025;43017;43;"3";"1";"1";"2"
"L9696942162";2025;50121;50;"3";"3";"3";"3"
"L4596952157";2025;49225;49;"1";"2";"2";"2"
"L8696952152";2025;19091;19;"1";"2";"2";"1"
"L8796952154";2025;41167;41;"2";"3";"2";"3"
"L8696952155";2025;13025;13;"2";"2";"2";"2"
"L2696962157";2025;13087;13;"1";"3";"3";"3"
"L5296962153";2025;12007;12;"1";"2";"2";"3"
"L2696962160";2025;55042;55;"2";"3";"2";"2"
"L8296962151";2025;18084;18;"1";"1";"1";"1"
"L6896962154";2025;13022;13;"2";"2";"1";"1"
"L7096962155";2025;39119;39;"1";"2";"1";"2"
"L5696962158";2025;13104;13;"2";"3";"3";"3"
"L5996962158";2025;51151;51;"2";"2";"3";"2"
"L1396972151";2025;13024;13;"";"";"";"2"
"L7596962159";2025;29005;29;"2";"2";"2";"2"
"L7796962160";2025;41020;41;"2";"3";"1";"2"
"L2196972157";2025;35040;35;"1";"3";"2";"3"
"L3796972155";2025;49222;49;"2";"2";"1";"1"
"L2296972159";2025;12062;12;"3";"2";"3";"2"
"L8096972154";2025;11005;11;"2";"1";"2";"1"
"L1196982151";2025;38009;38;"2";"2";"1";"2"
"L7196972158";2025;15100;15;"2";"1";"2";"2"
"L8496972156";2025;34041;34;"2";"3";"1";"3"
"L1096982152";2025;50529;50;"1";"2";"2";"3"
"L8696972157";2025;41134;41;"2";"3";"2";"3"
"L2596982151";2025;15100;15;"1";"3";"3";"3"
"L2796982152";2025;50931;50;"2";"2";"2";"2"
"L6896972162";2025;14203;14;"1";"3";"3";"2"
"L8696972160";2025;56625;56;"2";"2";"2";"2"
"L4296982151";2025;40072;40;"2";"1";"1";"1"
"L0696982159";2025;16047;16;"2";"2";"1";"1"
"L3396982157";2025;21024;21;"1";"1";"1";"1"
"L4696982155";2025;11529;11;"3";"2";"1";"1"
"L7596982151";2025;15141;15;"3";"1";"2";"1"
"L7796982152";2025;41059;41;"1";"1";"2";"1"
"L6596982156";2025;50833;50;"2";"2";"1";"1"
"L7896982154";2025;44023;44;"2";"3";"3";"3"
"L6896982159";2025;38003;38;"1";"1";"2";"1"
"L9696982156";2025;56129;56;"2";"2";"3";"2"
"L2296992152";2025;49305;49;"1";"3";"3";"3"
"L5896992152";2025;24086;24;"2";"2";"2";"2"
"L7396992151";2025;11026;11;"2";"2";"2";"2"
"L6096992156";2025;13074;13;"2";"2";"2";"2"
"L8996992152";2025;20066;20;"2";"1";"2";"2"
"L4996992159";2025;56410;56;"2";"1";"1";"1"
"L2197002154";2025;29026;29;"1";"2";"2";"2"
"L9796992159";2025;41068;41;"2";"1";"1";"1"
"L1097002157";2025;50119;50;"1";"1";"2";"2"
"L3097002157";2025;16035;16;"1";"2";"2";"2"
"L3197002159";2025;56410;56;"2";"2";"3";"3"
"L1597002162";2025;13089;13;"1";"1";"2";"1"
"L3497002159";2025;45039;45;"3";"3";"2";"2"
"L7597002154";2025;51175;51;"2";"2";"2";"2"
"L0397012151";2025;45001;45;"1";"1";"2";"1"
"L5097002160";2025;49206;49;"3";"3";"3";"3"
"L0597012152";2025;41111;41;"1";"2";"2";"2"
"L9197002155";2025;38080;38;"1";"3";"";"2"
"L0697012154";2025;50125;50;"3";"3";"3";"3"
"L9597002157";2025;44020;44;"1";"2";"2";"1"
"L3697012152";2025;11045;11;"3";"3";"1";"1"
"L9597002160";2025;13007;13;"1";"1";"2";"1"
"L0897012158";2025;22021;22;"1";"2";"3";"3"
"L2797012155";2025;14009;14;"1";"1";"2";"2"
"L5297012152";2025;25024;25;"2";"2";"2";"2"
"L2897012157";2025;56310;56;"1";"2";"2";"1"
"L6997012152";2025;49201;49;"3";"1";"1";"2"
"L4297012157";2025;32051;32;"2";"1";"1";"2"
"L4597012157";2025;49310;49;"2";"2";"2";"3"
"L5797012156";2025;55024;55;"2";"1";"1";"1"
"L9897012151";2025;34020;34;"2";"2";"2";"1"
"L4597012160";2025;16057;16;"1";"1";"1";"1"
"L6097012159";2025;55009;55;"2";"2";"2";"1"
"L7397012157";2025;41129;41;"2";"1";"2";"2"
"L9197012156";2025;35004;35;"2";"";"";"1"
"L1797022152";2025;43024;43;"3";"3";"3";"3"
"L7697012160";2025;25015;25;"2";"3";"1";"3"
"L9197012159";2025;41078;41;"1";"3";"2";"3"
"L0797022157";2025;50925;50;"2";"1";"1";"2"
"L2397022157";2025;11080;11;"2";"2";"1";"2"
"L3697022155";2025;29068;29;"2";"2";"2";"2"
"L1397022159";2025;45024;45;"2";"3";"2";"2"
"L0897022162";2025;47302;47;"3";"3";"1";"3"
"L6697022153";2025;11045;11;"2";"3";"3";"3"
"L5497022157";2025;19044;19;"1";"1";"2";"2"
"L0097032153";2025;50833;50;"2";"2";"2";"1"
"L9997022154";2025;16109;16;"3";"1";"1";"2"
"L7297022159";2025;41089;41;"3";"2";"2";"2"
"L0197032155";2025;41095;41;"3";"3";"2";"1"
"L8797022158";2025;41048;41;"";"1";"1";"1"
"L0597032157";2025;11081;11;"3";"3";"3";"3"
"L1897032155";2025;36079;36;"2";"2";"1";"2"
"L6097032151";2025;44005;44;"3";"2";"1";"3"
"L3797032155";2025;14201;14;"3";"2";"2";"1"
"L2397032158";2025;41029;41;"1";"1";"1";"1"
"L6597032152";2025;16004;16;"1";"2";"2";"2"
"L2597032159";2025;36031;36;"2";"1";"2";"1"
"L7897032153";2025;14005;14;"1";"1";"2";"1"
"L3497032162";2025;41213;41;"3";"3";"3";"2"
"L5597032160";2025;40030;40;"3";"3";"3";"3"
"L0597042160";2025;49225;49;"2";"2";"2";"2"
"L4797042154";2025;56205;56;"1";"1";"2";"1"
"L0197042162";2025;41022;41;"2";"2";"1";"2"
"L4697042155";2025;50119;50;"1";"2";"2";"2"
"L4897042156";2025;12028;12;"1";"2";"2";"2"
"L6197042154";2025;42201;42;"2";"3";"2";"2"
"L3797042159";2025;56318;56;"1";"1";"2";"1"
"L7697042153";2025;49220;49;"1";"1";"2";"2"
"L9397042153";2025;36031;36;"1";"2";"1";"2"
"L5397042160";2025;50125;50;"2";"2";"2";"2"
"L7997042156";2025;13001;13;"3";"3";"3";"3"
"L4997042162";2025;49335;49;"1";"2";"2";"3"
"L8197042157";2025;40070;40;"3";"1";"1";"2"
"L7097042160";2025;56104;56;"2";"2";"2";"2"
"L3797052151";2025;35079;35;"1";"3";"1";"3"
"L3997052152";2025;55101;55;"2";"1";"2";"1"
"L4397052153";2025;13102;13;"1";"2";"3";"1"
"L1697052162";2025;36078;36;"1";"1";"2";"1"
"L7497052153";2025;14099;14;"2";"1";"1";"1"
"L4797052158";2025;54301;54;"2";"3";"1";"3"
"L4997052159";2025;38080;38;"1";"2";"2";"1"
"L7897052155";2025;56226;56;"2";"3";"3";"2"
"L6497052158";2025;35019;35;"3";"3";"3";"1"
"L2197062151";2025;14030;14;"2";"2";"1";"3"
"L2097062152";2025;50130;50;"";"";"";"1"
"L9697052160";2025;15312;15;"3";"3";"2";"2"
"L1597062157";2025;11083;11;"2";"3";"2";"2"
"L4197062153";2025;16058;16;"1";"1";"1";"2"
"L1897062160";2025;49012;49;"2";"2";"3";"1"
"L1197062162";2025;45009;45;"1";"2";"3";"2"
"L3397062159";2025;41071;41;"2";"2";"1";"2"
"L4697062160";2025;33078;33;"3";"2";"1";"3"
"L2097072153";2025;50101;50;"2";"2";"2";"2"
"L9397062158";2025;43037;43;"2";"2";"1";"2"
"L3497072153";2025;50527;50;"2";"2";"2";"2"
"L4797072151";2025;53301;53;"2";"2";"2";"2"
"L4097072155";2025;49313;49;"3";"1";"3";"2"
"L4297072156";2025;41058;41;"1";"2";"2";"1"
"L8597072152";2025;38004;38;"3";"3";"3";"3"
"L7197072155";2025;49208;49;"2";"2";"2";"2"
"L9797072151";2025;13025;13;"3";"3";"2";"3"
"L5797072158";2025;11055;11;"2";"2";"2";"2"
"L7597072160";2025;38004;38;"3";"2";"2";"2"
"L2597082157";2025;37091;37;"1";"3";"3";"1"
"L2697082159";2025;36002;36;"2";"2";"2";"2"
"L5297082155";2025;40043;40;"2";"2";"2";"3"
"L4097082159";2025;25004;25;"1";"1";"2";"1"
"L5397082157";2025;22059;22;"1";"";"";"1"
"L6697082155";2025;55041;55;"1";"1";"2";"1"
"L8297082153";2025;20096;20;"1";"2";"1";"2"
"L8497082154";2025;30029;30;"2";"1";"2";"1"
"L8797082157";2025;36031;36;"2";"1";"2";"1"
"L6997082162";2025;47301;47;"2";"2";"2";"3"
"L1497092155";2025;49003;49;"1";"2";"2";"3"
"L3497092154";2025;53309;53;"1";"2";"1";"2"
"L4797092152";2025;15360;15;"1";"1";"1";"1"
"L6397092153";2025;49105;49;"2";"1";"2";"1"
"L7697092151";2025;41058;41;"1";"1";"2";"3"
"L4997092156";2025;41058;41;"2";"2";"2";"2"
"L3897092159";2025;36081;36;"1";"1";"2";"1"
"L9097092151";2025;44036;44;"2";"1";"2";"1"
"L5597092159";2025;36052;36;"2";"1";"2";"1"
"L9797092156";2025;39112;39;"2";"2";"2";"2"
"L8597092160";2025;49222;49;"3";"1";"2";"2"
"L4097102152";2025;38032;38;"2";"3";"3";"2"
"L4697102152";2025;38174;38;"1";"2";"1";"2"
"L8797092162";2025;29045;29;"2";"2";"2";"2"
"L3297102155";2025;21033;21;"2";"2";"3";"2"
"L5097102157";2025;16066;16;"1";"1";"2";"1"
"L9297102151";2025;39105;39;"2";"2";"1";"2"
"L9197102152";2025;56117;56;"1";"2";"2";"2"
"L3297102162";2025;38173;38;"1";"1";"3";"2"
"L6697102158";2025;19015;19;"2";"3";"2";"2"
"L6897102159";2025;13105;13;"3";"2";"2";"2"
"L1097112153";2025;13037;13;"1";"1";"2";"1"
"L7097102160";2025;24058;24;"2";"1";"2";"3"
"L1397112156";2025;44006;44;"3";"3";"2";"3"
"L3897112153";2025;41107;41;"2";"1";"2";"1"
"L8597102162";2025;25070;25;"2";"2";"2";"3"
"L7297112152";2025;41015;41;"2";"1";"1";"1"
"L1697112162";2025;41041;41;"2";"2";"2";"2"
"L8797112151";2025;38003;38;"1";"2";"3";"2"
"L3497112160";2025;49016;49;"2";"2";"2";"1"
"L6097112156";2025;39101;39;"1";"2";"2";"2"
"L4997112159";2025;39140;39;"1";"3";"3";"2"
"L7897112155";2025;13035;13;"2";"2";"2";"2"
"L9197112153";2025;14071;14;"2";"2";"1";"2"
"L6897112160";2025;56518;56;"2";"3";"2";"2"
"L4197122153";2025;29015;29;"2";"3";"3";"2"
"L5397122152";2025;51140;51;"2";"1";"2";"1"
"L1897122160";2025;49015;49;"3";"3";"2";"3"
"L4697122157";2025;44009;44;"2";"2";"2";"2"
"L7597122156";2025;13006;13;"3";"2";"1";"2"
"L9297122156";2025;55061;55;"1";"1";"1";"1"
"L1897132152";2025;13078;13;"2";"2";"1";"2"
"L2097132153";2025;41078;41;"1";"2";"2";"3"
"L3397132151";2025;41168;41;"1";"2";"1";"1"
"L5297132151";2025;49104;49;"1";"1";"2";"2"
"L2797132157";2025;21043;21;"1";"2";"2";"3"
"L8097132151";2025;55024;55;"3";"2";"2";"3"
"L4397132158";2025;11085;11;"2";"2";"1";"2"
"L4597132159";2025;15160;15;"1";"2";"1";"2"
"L8897132155";2025;26071;26;"2";"1";"1";"3"
"L0197142153";2025;13004;13;"1";"2";"1";"2"
"L0497142156";2025;49207;49;"1";"3";"2";"1"
"L1797142154";2025;49313;49;"1";"2";"2";"2"
"L3097142152";2025;49201;49;"2";"2";"2";"2"
"L1997142155";2025;36011;36;"3";"3";"3";"3"
"L2297142157";2025;12013;12;"3";"2";"2";"2"
"L3897142155";2025;50924;50;"1";"2";"2";"1"
"L3797142156";2025;33053;33;"2";"2";"2";"3"
"L0797142162";2025;49006;49;"3";"1";"3";"1"
"L5697142157";2025;39124;39;"2";"1";"2";"2"
"L0997152151";2025;11072;11;"1";"3";"3";"3"
"L5697142160";2025;56624;56;"2";"2";"2";"2"
"L5997142160";2025;40072;40;"3";"2";"2";"2"
